company,address,zip_code,sqm,title,url,id,found_at,filter_status
gewobag,"Kiefholzstr. 403 A, 12435 Berlin/Alt-Treptow",12435,46.55,1 Zimmerwohnung im Neubau sucht neunen Mieter ab sofort,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-02551-0102-0029/,0100%2F02551%2F0102%2F0029,2022-11-22 15:37:12.518903,ZIP_NOT_WHITELISTED
gewobag,"Reichweindamm 24, 13627 Berlin/Charlottenburg",13627,78.32,"Renovierungsbedürftige 3 Zimmerwohnung im 2. OG, frei ab sofort",https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01611-1901-0721/,0100%2F01611%2F1901%2F0721,2022-11-22 15:41:46.543979,ZIP_NOT_WHITELISTED
gewobag,"Schluchseestr. 13, 13469 Berlin/Waidmannslust",13469,88.28,Familienwohnung in Waidmannslust zu vermieten,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01241-0501-0112/,0100%2F01241%2F0501%2F0112,2022-11-22 16:21:24.002886,ZIP_NOT_WHITELISTED
gewobag,"Titiseestr. 41, 13469 Berlin/Waidmannslust",13469,41.22,Singlewohnung in Waidmannslust zu vermieten,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01239-0402-0076/,0100%2F01239%2F0402%2F0076,2022-11-22 16:27:29.375660,ZIP_NOT_WHITELISTED
gewobag,"Schluchseestr. 71, 13469 Berlin/Waidmannslust",13469,64.05,Gut geschnittene Wohnung in Waidmannslust zu vermieten,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01238-0210-0427/,0100%2F01238%2F0210%2F0427,2022-11-22 16:42:43.120367,ZIP_NOT_WHITELISTED
gewobag,"Schluchseestr. 77, 13469 Berlin/Waidmannslust",13469,43.6,Singlewohnung in Waidmannslust sucht Mieter,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01238-0303-0628/,0100%2F01238%2F0303%2F0628,2022-11-22 16:47:17.315803,ZIP_NOT_WHITELISTED
gewobag,"Steegerstr. 18a, 13359 Berlin/Wedding",13359,54.06,Zweizimmerwohnung mit Dielen im Wedding – WBS erforderlich,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-02101-0502-0183/,0100%2F02101%2F0502%2F0183,2022-11-22 16:51:51.424320,WBS_REQUIRED
gewobag,"Zabel-Krüger-Damm 24, 13469 Berlin/Waidmannslust",13469,75.44,Familienwohnung an WBS Inhaber zu vermieten,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01242-0102-0031/,0100%2F01242%2F0102%2F0031,2022-11-22 17:07:06.118034,WBS_REQUIRED
gewobag,"Schloßstr. 2H, 14059 Berlin/Charlottenburg",14059,69.77,Zweizimmerwohnung mit kleiner Terrasse – Nachmieter zum 01.12. gesucht,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/7100-76120-0106-0071/,7100%2F76120%2F0106%2F0071,2022-11-22 17:22:26.502977,ZIP_NOT_WHITELISTED
degewo,Lipschitzallee 45 | Neukölln,12353,93.65,Kleine Familie gesucht!,https://immosuche.degewo.de/de/properties/W1100-12104-0113-1301,W1100.12104.0113-1301,2022-11-23 09:19:21.142003,ZIP_NOT_WHITELISTED
adler,Ernst-Bumm-Weg 4a (Charlottenburg (Charlottenburg)),14059,41.9,Helle 2-Zimmer-Wohnung mit Balkon in ruhiger Lage am Schloss Charlottenburg,https://www.adler-group.com/expose/138041174?cHash=9c76d10a34c1b001a27f1246fd889303,138041174,2022-11-23 13:27:31.939028,ZIP_NOT_WHITELISTED
adler,Babelsberger Str. 50 (Wilmersdorf (Wilmersdorf)),10715,65.16,Charmante Altbauwohnung am Bayerischen Platz,https://www.adler-group.com/expose/138041682?cHash=30be0c38ee95d122b431900ae96ca4fa,138041682,2022-11-23 13:27:31.939035,OK
adler,Flemmingstr. 7 (Steglitz (Steglitz)),12163,52.42,Die Einkaufsmeile Schlo&szlig;stra&szlig;e direkt um die Ecke,https://www.adler-group.com/expose/138042140?cHash=bd6a4c15918a2342150815d75e5908e8,138042140,2022-11-23 13:27:31.939047,ZIP_BLACKLISTED
gewobag,"Bülowstr. 95, 10783 Berlin/Schöneberg",10783,45.45,WBS erforderlich. Seniorenwohnung für Mieter*innen ab 60 Jahre,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/7100-77007-0101-0026/,7100%2F77007%2F0101%2F0026,2022-11-23 15:02:26.547547,WBS_REQUIRED
gewobag,"Dolgenseestr. 8c, 10319 Berlin/Friedrichsfelde",10319,67.97,Barrierefrei ins 9.OG an der S3,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-02571-0104-0231/,0100%2F02571%2F0104%2F0231,2022-11-23 16:41:37.114194,ZIP_NOT_WHITELISTED
gewobag,"Belßstr. 2- 4, 12277 Berlin/Marienfelde",12277,28.44,Singlebude in Marienfelde sucht Nachmieter für sofort,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/7100-76400-0101-0060/,7100%2F76400%2F0101%2F0060,2022-11-24 12:21:49.050322,ZIP_NOT_WHITELISTED
gewobag,"Steegerstr. 15c, 13359 Berlin/Wedding",13359,55.54,Zweizimmerwohnung im Wedding – WBS erforderlich,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-02101-0204-0103/,0100%2F02101%2F0204%2F0103,2022-11-24 15:17:35.146458,WBS_REQUIRED
gewobag,"Müllerstr. 160, 13353 Berlin/Wedding",13353,76.78,Zentral im Wedding – WBS erforderlich,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/7100-79016-0101-0007/,7100%2F79016%2F0101%2F0007,2022-11-24 15:17:35.147492,WBS_REQUIRED
gewobag,"Klausenerplatz 6, 14059 Berlin/Charlottenburg",14059,73.41,Altbauwohnung am Klausenerplatz,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/7100-75915-0102-0016/,7100%2F75915%2F0102%2F0016,2022-11-24 15:17:35.148358,ZIP_NOT_WHITELISTED
gewobag,"Meydenbauerweg 49, 13593 Berlin/Staaken",13593,65.9,Gut geschnittene Wohnung mit Dusche ab sofort frei,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01936-0401-0260/,0100%2F01936%2F0401%2F0260,2022-11-24 15:26:44.422715,ZIP_NOT_WHITELISTED
gewobag,"Simon-Bolivar-Str. 42B, 13055 Berlin/Alt-Hohenschönhausen",13055,38.45,Hochparterrewohnung mit Balkon in Alt-Hohenschönhausen ab sofort zu vermieten – WBS erforderlich !,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-02520-0802-0485/,0100%2F02520%2F0802%2F0485,2022-11-24 17:16:33.909626,WBS_REQUIRED
gewobag,"Karl-Marx-Allee 74, 10243 Berlin/Friedrichshain",10243,71.03,"Friedrichshainer ""Stalinbau"" sucht neuen Mieter noch vor Weihnachten – WBS erforderlich !",https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-02509-0102-0029/,0100%2F02509%2F0102%2F0029,2022-11-24 17:16:33.910656,WBS_REQUIRED
gewobag,"Landsberger Allee 81, 10407 Berlin/Prenzlauer Berg",10407,55.25,Wohnung in Prenzlauer Berg bereits VORZEITIG ab SOFORT neu zu vermieten – WBS erforderlich !,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/1000-00182-0103-0142/,1000%2F00182%2F0103%2F0142,2022-11-24 17:16:33.911646,WBS_REQUIRED
gewobag,"Burscheider Weg 3B, 13599 Berlin/Haselhorst",13599,56.01,Großer Balkon – Nachmieter zum 01.01.23 gesucht – WBS-Berechtigung erforderlich,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01006-0303-0239/,0100%2F01006%2F0303%2F0239,2022-11-24 17:36:22.316302,WBS_REQUIRED
